Year,Month,FlightDate,Reporting_Airline,Origin,OriginCityName,Dest,DestCityName,DepDelay,ArrDelay,Cancelled,Diverted,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2015,1,2015-01-21,AA,DFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA",69.0,55.0,0.0,0.0,731.0,55.0,0.0,0.0,0.0,0.0
2015,1,2015-01-12,DL,ATL,"Atlanta, GA",PIT,"Pittsburgh, PA",120.0,106.0,0.0,0.0,526.0,15.0,0.0,0.0,0.0,91.0
2015,1,2015-01-05,DL,SAT,"San Antonio, TX",ATL,"Atlanta, GA",0.0,-2.0,0.0,0.0,874.0,,,,,
2015,1,2015-01-24,DL,SAV,"Savannah, GA",ATL,"Atlanta, GA",1.0,-13.0,0.0,0.0,214.0,,,,,
2015,1,2015-01-20,DL,LIT,"Little Rock, AR",ATL,"Atlanta, GA",-4.0,-4.0,0.0,0.0,453.0,,,,,
2015,1,2015-01-30,DL,SNA,"Santa Ana, CA",ATL,"Atlanta, GA",4.0,-3.0,0.0,0.0,1919.0,,,,,
2015,1,2015-01-12,DL,CVG,"Cincinnati, OH",ATL,"Atlanta, GA",-2.0,-22.0,0.0,0.0,373.0,,,,,
2015,1,2015-01-13,WN,ATL,"Atlanta, GA",MCO,"Orlando, FL",-8.0,17.0,0.0,0.0,404.0,0.0,0.0,17.0,0.0,0.0
2015,1,2015-01-06,DL,LAX,"Los Angeles, CA",ATL,"Atlanta, GA",43.0,38.0,0.0,0.0,1947.0,11.0,0.0,27.0,0.0,0.0
2015,1,2015-01-15,DL,MDW,"Chicago, IL",ATL,"Atlanta, GA",-5.0,-22.0,0.0,0.0,591.0,,,,,
2015,1,2015-01-29,WN,ATL,"Atlanta, GA",BDL,"Hartford, CT",-1.0,3.0,0.0,0.0,859.0,,,,,
2015,1,2015-01-17,DL,ATL,"Atlanta, GA",RDU,"Raleigh/Durham, NC",-4.0,-21.0,0.0,0.0,356.0,,,,,
2015,1,2015-01-09,DL,BUF,"Buffalo, NY",ATL,"Atlanta, GA",-4.0,-20.0,0.0,0.0,712.0,,,,,
2015,1,2015-01-19,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",-3.0,2.0,0.0,0.0,554.0,,,,,
2015,1,2015-01-21,NK,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",-2.0,-7.0,0.0,0.0,581.0,,,,,
2015,1,2015-01-01,DL,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",-2.0,-19.0,0.0,0.0,581.0,,,,,
2015,1,2015-01-05,EV,BQK,"Brunswick, GA",ATL,"Atlanta, GA",-3.0,-14.0,0.0,0.0,238.0,,,,,
2015,1,2015-01-02,EV,ATL,"Atlanta, GA",MOB,"Mobile, AL",-4.0,-3.0,0.0,0.0,302.0,,,,,
2015,1,2015-01-18,DL,RIC,"Richmond, VA",ATL,"Atlanta, GA",-6.0,-26.0,0.0,0.0,481.0,,,,,
2015,1,2015-01-25,DL,JAX,"Jacksonville, FL",ATL,"Atlanta, GA",0.0,-15.0,0.0,0.0,270.0,,,,,
2015,1,2015-01-23,DL,ATL,"Atlanta, GA",CLT,"Charlotte, NC",-1.0,10.0,0.0,0.0,226.0,,,,,
2015,1,2015-01-17,DL,CRW,"Charleston/Dunbar, WV",ATL,"Atlanta, GA",1.0,-14.0,0.0,0.0,363.0,,,,,
2015,1,2015-01-20,DL,ATL,"Atlanta, GA",MKE,"Milwaukee, WI",-2.0,-10.0,0.0,0.0,669.0,,,,,
2015,1,2015-01-28,DL,TLH,"Tallahassee, FL",ATL,"Atlanta, GA",157.0,183.0,0.0,0.0,223.0,157.0,0.0,26.0,0.0,0.0
2015,1,2015-01-27,DL,DFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA",-3.0,-6.0,0.0,0.0,731.0,,,,,
2015,1,2015-01-04,EV,ATL,"Atlanta, GA",MSN,"Madison, WI",104.0,98.0,0.0,0.0,707.0,83.0,0.0,0.0,0.0,15.0
2015,1,2015-01-28,MQ,LGA,"New York, NY",ATL,"Atlanta, GA",,,1.0,0.0,762.0,,,,,
2015,1,2015-01-30,DL,LAX,"Los Angeles, CA",ATL,"Atlanta, GA",4.0,4.0,0.0,0.0,1947.0,,,,,
2015,1,2015-01-30,OO,CID,"Cedar Rapids/Iowa City, IA",ATL,"Atlanta, GA",-11.0,-21.0,0.0,0.0,694.0,,,,,
2015,1,2015-01-30,DL,ATL,"Atlanta, GA",DTW,"Detroit, MI",-4.0,-4.0,0.0,0.0,594.0,,,,,
2015,1,2015-01-31,WN,CMH,"Columbus, OH",ATL,"Atlanta, GA",16.0,9.0,0.0,0.0,447.0,,,,,
2015,1,2015-01-12,EV,LFT,"Lafayette, LA",ATL,"Atlanta, GA",62.0,88.0,0.0,0.0,503.0,14.0,0.0,26.0,0.0,48.0
2015,1,2015-01-27,WN,MCO,"Orlando, FL",ATL,"Atlanta, GA",-2.0,-9.0,0.0,0.0,404.0,,,,,
2015,1,2015-01-04,DL,ATL,"Atlanta, GA",ORD,"Chicago, IL",93.0,95.0,0.0,0.0,606.0,0.0,0.0,59.0,0.0,36.0
2015,1,2015-01-08,WN,DAL,"Dallas, TX",ATL,"Atlanta, GA",7.0,12.0,0.0,0.0,721.0,,,,,
2015,1,2015-01-02,EV,ATL,"Atlanta, GA",AEX,"Alexandria, LA",-4.0,-12.0,0.0,0.0,500.0,,,,,
2015,1,2015-01-28,WN,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",,,1.0,0.0,581.0,,,,,
2015,1,2015-01-16,DL,ATL,"Atlanta, GA",PNS,"Pensacola, FL",-3.0,-17.0,0.0,0.0,271.0,,,,,
2015,1,2015-01-26,DL,MCO,"Orlando, FL",ATL,"Atlanta, GA",-1.0,-3.0,0.0,0.0,404.0,,,,,
2015,1,2015-01-23,DL,ATL,"Atlanta, GA",MIA,"Miami, FL",7.0,15.0,0.0,0.0,594.0,7.0,0.0,8.0,0.0,0.0
2015,1,2015-01-06,DL,EGE,"Eagle, CO",ATL,"Atlanta, GA",9.0,-10.0,0.0,0.0,1312.0,,,,,
2015,1,2015-01-09,DL,ATL,"Atlanta, GA",RDU,"Raleigh/Durham, NC",2.0,-13.0,0.0,0.0,356.0,,,,,
2015,1,2015-01-10,DL,ORF,"Norfolk, VA",ATL,"Atlanta, GA",-6.0,-15.0,0.0,0.0,516.0,,,,,
2015,1,2015-01-09,DL,LAX,"Los Angeles, CA",ATL,"Atlanta, GA",4.0,11.0,0.0,0.0,1947.0,,,,,
2015,1,2015-01-20,DL,MDW,"Chicago, IL",ATL,"Atlanta, GA",-6.0,-25.0,0.0,0.0,591.0,,,,,
2015,1,2015-01-25,EV,ATL,"Atlanta, GA",MLI,"Moline, IL",19.0,11.0,0.0,0.0,633.0,,,,,
2015,1,2015-01-05,WN,PBI,"West Palm Beach/Palm Beach, FL",ATL,"Atlanta, GA",-2.0,-19.0,0.0,0.0,545.0,,,,,
2015,1,2015-01-31,DL,ATL,"Atlanta, GA",DAY,"Dayton, OH",-2.0,-17.0,0.0,0.0,432.0,,,,,
2015,1,2015-01-16,DL,ALB,"Albany, NY",ATL,"Atlanta, GA",-4.0,-50.0,0.0,0.0,853.0,,,,,
2015,1,2015-01-30,DL,CAE,"Columbia, SC",ATL,"Atlanta, GA",7.0,-12.0,0.0,0.0,192.0,,,,,
2015,1,2015-01-03,EV,ATL,"Atlanta, GA",OMA,"Omaha, NE",-7.0,-11.0,0.0,0.0,821.0,,,,,
2015,1,2015-01-30,DL,PIT,"Pittsburgh, PA",ATL,"Atlanta, GA",-1.0,-14.0,0.0,0.0,526.0,,,,,
2015,1,2015-01-22,DL,DAL,"Dallas, TX",ATL,"Atlanta, GA",1.0,-7.0,0.0,0.0,721.0,,,,,
2015,1,2015-01-26,WN,TPA,"Tampa, FL",ATL,"Atlanta, GA",-4.0,17.0,0.0,0.0,406.0,0.0,0.0,17.0,0.0,0.0
2015,1,2015-01-26,DL,ATL,"Atlanta, GA",TPA,"Tampa, FL",-2.0,-10.0,0.0,0.0,406.0,,,,,
2015,1,2015-01-31,DL,TPA,"Tampa, FL",ATL,"Atlanta, GA",-3.0,-9.0,0.0,0.0,406.0,,,,,
2015,1,2015-01-18,DL,ATL,"Atlanta, GA",BNA,"Nashville, TN",9.0,2.0,0.0,0.0,214.0,,,,,
2015,1,2015-01-03,DL,ATL,"Atlanta, GA",DTW,"Detroit, MI",5.0,-7.0,0.0,0.0,594.0,,,,,
2015,1,2015-01-04,WN,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",4.0,6.0,0.0,0.0,581.0,,,,,
2015,1,2015-01-02,DL,ATL,"Atlanta, GA",VPS,"Valparaiso, FL",2.0,1.0,0.0,0.0,250.0,,,,,
2015,1,2015-01-27,DL,CLT,"Charlotte, NC",ATL,"Atlanta, GA",-5.0,-24.0,0.0,0.0,226.0,,,,,
2015,1,2015-01-29,DL,ATL,"Atlanta, GA",GRR,"Grand Rapids, MI",6.0,-8.0,0.0,0.0,640.0,,,,,
2015,1,2015-01-22,DL,ORD,"Chicago, IL",ATL,"Atlanta, GA",3.0,-21.0,0.0,0.0,606.0,,,,,
2015,1,2015-01-13,DL,ATL,"Atlanta, GA",PHL,"Philadelphia, PA",1.0,-11.0,0.0,0.0,666.0,,,,,
2015,1,2015-01-06,DL,JAN,"Jackson/Vicksburg, MS",ATL,"Atlanta, GA",14.0,4.0,0.0,0.0,341.0,,,,,
2015,1,2015-01-23,DL,ATL,"Atlanta, GA",DSM,"Des Moines, IA",19.0,13.0,0.0,0.0,743.0,,,,,
2015,1,2015-01-06,F9,ORD,"Chicago, IL",ATL,"Atlanta, GA",62.0,85.0,0.0,0.0,606.0,42.0,20.0,23.0,0.0,0.0
2015,1,2015-01-16,F9,ORD,"Chicago, IL",ATL,"Atlanta, GA",-1.0,3.0,0.0,0.0,606.0,,,,,
2015,1,2015-01-03,DL,ATL,"Atlanta, GA",FLL,"Fort Lauderdale, FL",-4.0,-6.0,0.0,0.0,581.0,,,,,
2015,1,2015-01-23,DL,ATL,"Atlanta, GA",LGA,"New York, NY",2.0,-18.0,0.0,0.0,762.0,,,,,
2015,1,2015-01-21,DL,ATL,"Atlanta, GA",EWR,"Newark, NJ",2.0,-15.0,0.0,0.0,746.0,,,,,
2015,1,2015-01-07,DL,ATL,"Atlanta, GA",ELP,"El Paso, TX",0.0,-20.0,0.0,0.0,1282.0,,,,,
2015,1,2015-01-22,DL,ATL,"Atlanta, GA",SRQ,"Sarasota/Bradenton, FL",-4.0,-11.0,0.0,0.0,444.0,,,,,
2015,1,2015-01-29,WN,ATL,"Atlanta, GA",MDW,"Chicago, IL",-7.0,-22.0,0.0,0.0,591.0,,,,,
2015,1,2015-01-07,DL,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",-3.0,-15.0,0.0,0.0,581.0,,,,,
2015,1,2015-01-30,WN,ATL,"Atlanta, GA",AUS,"Austin, TX",16.0,5.0,0.0,0.0,813.0,,,,,
2015,1,2015-01-31,MQ,ATL,"Atlanta, GA",ORD,"Chicago, IL",62.0,58.0,0.0,0.0,606.0,0.0,0.0,0.0,0.0,58.0
2015,1,2015-01-05,DL,ATL,"Atlanta, GA",ORF,"Norfolk, VA",2.0,-15.0,0.0,0.0,516.0,,,,,
2015,1,2015-01-26,DL,LAX,"Los Angeles, CA",ATL,"Atlanta, GA",0.0,18.0,0.0,0.0,1947.0,0.0,0.0,18.0,0.0,0.0
2015,1,2015-01-25,DL,IND,"Indianapolis, IN",ATL,"Atlanta, GA",-7.0,-19.0,0.0,0.0,432.0,,,,,
2015,1,2015-01-28,DL,ATL,"Atlanta, GA",IND,"Indianapolis, IN",-3.0,-17.0,0.0,0.0,432.0,,,,,
2015,1,2015-01-05,DL,ATL,"Atlanta, GA",OMA,"Omaha, NE",-8.0,-2.0,0.0,0.0,821.0,,,,,
2015,1,2015-01-31,DL,ATL,"Atlanta, GA",BZN,"Bozeman, MT",-2.0,-33.0,0.0,0.0,1640.0,,,,,
2015,1,2015-01-06,EV,MGM,"Montgomery, AL",ATL,"Atlanta, GA",-8.0,-7.0,0.0,0.0,147.0,,,,,
2015,1,2015-01-27,EV,XNA,"Fayetteville, AR",ATL,"Atlanta, GA",-7.0,-17.0,0.0,0.0,589.0,,,,,
2015,1,2015-01-06,DL,BHM,"Birmingham, AL",ATL,"Atlanta, GA",-2.0,11.0,0.0,0.0,134.0,,,,,
2015,1,2015-01-27,DL,GNV,"Gainesville, FL",ATL,"Atlanta, GA",-12.0,-22.0,0.0,0.0,300.0,,,,,
2015,1,2015-01-12,DL,CVG,"Cincinnati, OH",ATL,"Atlanta, GA",56.0,45.0,0.0,0.0,373.0,0.0,0.0,39.0,0.0,6.0
2015,1,2015-01-12,DL,ICT,"Wichita, KS",ATL,"Atlanta, GA",91.0,76.0,0.0,0.0,782.0,0.0,76.0,0.0,0.0,0.0
2015,1,2015-01-16,DL,SAV,"Savannah, GA",ATL,"Atlanta, GA",0.0,-17.0,0.0,0.0,214.0,,,,,
2015,1,2015-01-19,DL,ATL,"Atlanta, GA",BNA,"Nashville, TN",4.0,10.0,0.0,0.0,214.0,,,,,
2015,1,2015-01-04,DL,SRQ,"Sarasota/Bradenton, FL",ATL,"Atlanta, GA",114.0,120.0,0.0,0.0,444.0,71.0,0.0,6.0,0.0,43.0
2015,1,2015-01-03,DL,ATL,"Atlanta, GA",TPA,"Tampa, FL",27.0,23.0,0.0,0.0,406.0,0.0,12.0,0.0,0.0,11.0
2015,1,2015-01-16,DL,ATL,"Atlanta, GA",AUS,"Austin, TX",-7.0,-25.0,0.0,0.0,813.0,,,,,
2015,1,2015-01-27,EV,XNA,"Fayetteville, AR",ATL,"Atlanta, GA",-1.0,4.0,0.0,0.0,589.0,,,,,
2015,1,2015-01-06,WN,ATL,"Atlanta, GA",LAX,"Los Angeles, CA",14.0,-28.0,0.0,0.0,1947.0,,,,,
2015,1,2015-01-31,DL,SYR,"Syracuse, NY",ATL,"Atlanta, GA",15.0,-8.0,0.0,0.0,794.0,,,,,
2015,1,2015-01-17,WN,ATL,"Atlanta, GA",BWI,"Baltimore, MD",-4.0,-12.0,0.0,0.0,577.0,,,,,
2015,1,2015-01-23,DL,ATL,"Atlanta, GA",JFK,"New York, NY",0.0,-10.0,0.0,0.0,760.0,,,,,
2015,1,2015-01-20,DL,SAN,"San Diego, CA",ATL,"Atlanta, GA",-6.0,-28.0,0.0,0.0,1892.0,,,,,
2015,1,2015-01-01,WN,DEN,"Denver, CO",ATL,"Atlanta, GA",2.0,-3.0,0.0,0.0,1199.0,,,,,
2015,1,2015-01-13,DL,ROA,"Roanoke, VA",ATL,"Atlanta, GA",-10.0,-17.0,0.0,0.0,357.0,,,,,
2015,1,2015-01-06,DL,ORF,"Norfolk, VA",ATL,"Atlanta, GA",-3.0,-21.0,0.0,0.0,516.0,,,,,
2015,1,2015-01-11,DL,ATL,"Atlanta, GA",RDU,"Raleigh/Durham, NC",2.0,-4.0,0.0,0.0,356.0,,,,,
2015,1,2015-01-22,DL,ATL,"Atlanta, GA",BDL,"Hartford, CT",-3.0,-18.0,0.0,0.0,859.0,,,,,
2015,1,2015-01-21,DL,ATL,"Atlanta, GA",PHL,"Philadelphia, PA",-1.0,2.0,0.0,0.0,666.0,,,,,
2015,1,2015-01-12,WN,ATL,"Atlanta, GA",TPA,"Tampa, FL",2.0,6.0,0.0,0.0,406.0,,,,,
2015,1,2015-01-27,DL,ORD,"Chicago, IL",ATL,"Atlanta, GA",-6.0,-12.0,0.0,0.0,606.0,,,,,
2015,1,2015-01-12,DL,ATL,"Atlanta, GA",JAX,"Jacksonville, FL",40.0,45.0,0.0,0.0,270.0,0.0,0.0,5.0,0.0,40.0
2015,1,2015-01-23,EV,MGM,"Montgomery, AL",ATL,"Atlanta, GA",5.0,13.0,0.0,0.0,147.0,,,,,
2015,1,2015-01-19,DL,ATL,"Atlanta, GA",BTR,"Baton Rouge, LA",-1.0,-16.0,0.0,0.0,448.0,,,,,
2015,1,2015-01-10,DL,ATL,"Atlanta, GA",ROC,"Rochester, NY",-3.0,-8.0,0.0,0.0,749.0,,,,,
2015,1,2015-01-11,DL,ATL,"Atlanta, GA",ORF,"Norfolk, VA",0.0,-13.0,0.0,0.0,516.0,,,,,
2015,1,2015-01-07,DL,ATL,"Atlanta, GA",MYR,"Myrtle Beach, SC",19.0,16.0,0.0,0.0,317.0,16.0,0.0,0.0,0.0,0.0
2015,1,2015-01-05,DL,ATL,"Atlanta, GA",MIA,"Miami, FL",-2.0,-9.0,0.0,0.0,594.0,,,,,
2015,1,2015-01-03,EV,ATL,"Atlanta, GA",ELM,"Elmira/Corning, NY",31.0,32.0,0.0,0.0,717.0,31.0,0.0,1.0,0.0,0.0
2015,1,2015-01-16,DL,SFO,"San Francisco, CA",ATL,"Atlanta, GA",1.0,-11.0,0.0,0.0,2139.0,,,,,
2015,1,2015-01-26,DL,IAH,"Houston, TX",ATL,"Atlanta, GA",-2.0,8.0,0.0,0.0,689.0,,,,,
2015,1,2015-01-15,DL,ATL,"Atlanta, GA",CHS,"Charleston, SC",-5.0,-8.0,0.0,0.0,259.0,,,,,
2015,1,2015-01-25,DL,ATL,"Atlanta, GA",ROC,"Rochester, NY",-2.0,-17.0,0.0,0.0,749.0,,,,,
2015,1,2015-01-29,DL,ATL,"Atlanta, GA",BNA,"Nashville, TN",-2.0,-6.0,0.0,0.0,214.0,,,,,
2015,1,2015-01-25,DL,ATL,"Atlanta, GA",BOS,"Boston, MA",30.0,12.0,0.0,0.0,946.0,,,,,
2015,1,2015-01-23,EV,ATL,"Atlanta, GA",MYR,"Myrtle Beach, SC",-5.0,3.0,0.0,0.0,317.0,,,,,
2015,1,2015-01-11,DL,PBI,"West Palm Beach/Palm Beach, FL",ATL,"Atlanta, GA",4.0,-3.0,0.0,0.0,545.0,,,,,
2015,1,2015-01-05,DL,ATL,"Atlanta, GA",DAY,"Dayton, OH",-4.0,-14.0,0.0,0.0,432.0,,,,,
2015,1,2015-01-04,DL,ATL,"Atlanta, GA",DAY,"Dayton, OH",156.0,142.0,0.0,0.0,432.0,15.0,2.0,0.0,0.0,125.0
2015,1,2015-01-14,DL,ATL,"Atlanta, GA",LAX,"Los Angeles, CA",-1.0,-8.0,0.0,0.0,1947.0,,,,,
2015,1,2015-01-23,WN,ATL,"Atlanta, GA",CAK,"Akron, OH",-2.0,-11.0,0.0,0.0,528.0,,,,,
2015,1,2015-01-02,DL,ATL,"Atlanta, GA",DCA,"Washington, DC",-2.0,-20.0,0.0,0.0,547.0,,,,,
2015,1,2015-01-04,EV,OAJ,"Jacksonville/Camp Lejeune, NC",ATL,"Atlanta, GA",-4.0,13.0,0.0,0.0,399.0,,,,,
2015,1,2015-01-06,DL,ATL,"Atlanta, GA",DFW,"Dallas/Fort Worth, TX",-2.0,-3.0,0.0,0.0,731.0,,,,,
2015,1,2015-01-01,DL,ATL,"Atlanta, GA",SLC,"Salt Lake City, UT",-1.0,-13.0,0.0,0.0,1590.0,,,,,
2015,1,2015-01-24,DL,LGA,"New York, NY",ATL,"Atlanta, GA",20.0,-2.0,0.0,0.0,762.0,,,,,
2015,1,2015-01-13,WN,MCI,"Kansas City, MO",ATL,"Atlanta, GA",-3.0,-3.0,0.0,0.0,692.0,,,,,
2015,1,2015-01-19,WN,ATL,"Atlanta, GA",LAX,"Los Angeles, CA",15.0,20.0,0.0,0.0,1947.0,15.0,0.0,5.0,0.0,0.0
2015,1,2015-01-10,DL,ATL,"Atlanta, GA",SDF,"Louisville, KY",-2.0,-1.0,0.0,0.0,321.0,,,,,
2015,1,2015-01-14,EV,ATL,"Atlanta, GA",TYS,"Knoxville, TN",-3.0,-2.0,0.0,0.0,152.0,,,,,
2015,1,2015-01-22,DL,BWI,"Baltimore, MD",ATL,"Atlanta, GA",-1.0,-11.0,0.0,0.0,577.0,,,,,
2015,1,2015-01-20,F9,TTN,"Trenton, NJ",ATL,"Atlanta, GA",-7.0,19.0,0.0,0.0,701.0,0.0,0.0,19.0,0.0,0.0
2015,1,2015-01-11,DL,BDL,"Hartford, CT",ATL,"Atlanta, GA",-1.0,-2.0,0.0,0.0,859.0,,,,,
2015,1,2015-01-22,WN,MCO,"Orlando, FL",ATL,"Atlanta, GA",-5.0,-14.0,0.0,0.0,404.0,,,,,
2015,1,2015-01-10,US,ATL,"Atlanta, GA",CLT,"Charlotte, NC",-3.0,-13.0,0.0,0.0,226.0,,,,,
2015,1,2015-01-11,AA,ATL,"Atlanta, GA",DFW,"Dallas/Fort Worth, TX",1.0,-1.0,0.0,0.0,731.0,,,,,
2015,1,2015-01-25,DL,ATL,"Atlanta, GA",HOU,"Houston, TX",-2.0,-8.0,0.0,0.0,696.0,,,,,
2015,1,2015-01-27,EV,ATL,"Atlanta, GA",MGM,"Montgomery, AL",-1.0,-5.0,0.0,0.0,147.0,,,,,
2015,1,2015-01-27,EV,TLH,"Tallahassee, FL",ATL,"Atlanta, GA",-4.0,-2.0,0.0,0.0,223.0,,,,,
2015,1,2015-01-10,DL,PNS,"Pensacola, FL",ATL,"Atlanta, GA",-6.0,-22.0,0.0,0.0,271.0,,,,,
2015,1,2015-01-14,EV,ATL,"Atlanta, GA",TRI,"Bristol/Johnson City/Kingsport, TN",0.0,-5.0,0.0,0.0,227.0,,,,,
2015,1,2015-01-21,DL,TUS,"Tucson, AZ",ATL,"Atlanta, GA",-4.0,-26.0,0.0,0.0,1541.0,,,,,
2015,1,2015-01-27,DL,ATL,"Atlanta, GA",MSY,"New Orleans, LA",-1.0,-11.0,0.0,0.0,425.0,,,,,
2015,1,2015-01-23,DL,JAX,"Jacksonville, FL",ATL,"Atlanta, GA",57.0,51.0,0.0,0.0,270.0,51.0,0.0,0.0,0.0,0.0
2015,1,2015-01-17,DL,GSP,"Greer, SC",ATL,"Atlanta, GA",-2.0,4.0,0.0,0.0,153.0,,,,,
2015,1,2015-01-31,DL,ATL,"Atlanta, GA",MEM,"Memphis, TN",0.0,-9.0,0.0,0.0,332.0,,,,,
2015,1,2015-01-01,DL,ATL,"Atlanta, GA",IAH,"Houston, TX",24.0,25.0,0.0,0.0,689.0,24.0,0.0,1.0,0.0,0.0
2015,1,2015-01-10,DL,MKE,"Milwaukee, WI",ATL,"Atlanta, GA",-4.0,-21.0,0.0,0.0,669.0,,,,,
2015,1,2015-01-18,DL,SEA,"Seattle, WA",ATL,"Atlanta, GA",0.0,-22.0,0.0,0.0,2182.0,,,,,
2015,1,2015-01-18,DL,ATL,"Atlanta, GA",CAE,"Columbia, SC",-1.0,-3.0,0.0,0.0,192.0,,,,,
2015,1,2015-01-09,WN,ATL,"Atlanta, GA",PHX,"Phoenix, AZ",12.0,-16.0,0.0,0.0,1587.0,,,,,
2015,1,2015-01-11,DL,BDL,"Hartford, CT",ATL,"Atlanta, GA",12.0,8.0,0.0,0.0,859.0,,,,,
2015,1,2015-01-12,EV,RST,"Rochester, MN",ATL,"Atlanta, GA",50.0,49.0,0.0,0.0,831.0,0.0,0.0,0.0,0.0,49.0
2015,1,2015-01-09,DL,ATL,"Atlanta, GA",BWI,"Baltimore, MD",-3.0,2.0,0.0,0.0,577.0,,,,,
2015,1,2015-01-29,DL,SLC,"Salt Lake City, UT",ATL,"Atlanta, GA",0.0,-24.0,0.0,0.0,1590.0,,,,,
2015,1,2015-01-09,OO,SBN,"South Bend, IN",ATL,"Atlanta, GA",135.0,164.0,0.0,0.0,566.0,135.0,0.0,29.0,0.0,0.0
2015,1,2015-01-20,DL,ATL,"Atlanta, GA",MEM,"Memphis, TN",-3.0,-16.0,0.0,0.0,332.0,,,,,
2015,1,2015-01-20,EV,MGM,"Montgomery, AL",ATL,"Atlanta, GA",0.0,-5.0,0.0,0.0,147.0,,,,,
2015,1,2015-01-18,WN,IND,"Indianapolis, IN",ATL,"Atlanta, GA",-5.0,-16.0,0.0,0.0,432.0,,,,,
2015,1,2015-01-25,WN,ATL,"Atlanta, GA",PHX,"Phoenix, AZ",29.0,3.0,0.0,0.0,1587.0,,,,,
2015,1,2015-01-23,DL,ATL,"Atlanta, GA",LAX,"Los Angeles, CA",18.0,-9.0,0.0,0.0,1947.0,,,,,
2015,1,2015-01-28,AA,DFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA",-5.0,-6.0,0.0,0.0,731.0,,,,,
2015,1,2015-01-31,DL,ATL,"Atlanta, GA",SAN,"San Diego, CA",-2.0,-18.0,0.0,0.0,1892.0,,,,,
2015,1,2015-01-05,DL,VPS,"Valparaiso, FL",ATL,"Atlanta, GA",-2.0,-8.0,0.0,0.0,250.0,,,,,
2015,1,2015-01-12,WN,ATL,"Atlanta, GA",DAL,"Dallas, TX",116.0,108.0,0.0,0.0,721.0,107.0,0.0,0.0,0.0,1.0
2015,1,2015-01-21,DL,ATL,"Atlanta, GA",OMA,"Omaha, NE",-3.0,9.0,0.0,0.0,821.0,,,,,
2015,1,2015-01-25,DL,MIA,"Miami, FL",ATL,"Atlanta, GA",-4.0,-24.0,0.0,0.0,594.0,,,,,
2015,1,2015-01-09,DL,IAD,"Washington, DC",ATL,"Atlanta, GA",-2.0,7.0,0.0,0.0,534.0,,,,,
2015,1,2015-01-21,DL,ATL,"Atlanta, GA",LAX,"Los Angeles, CA",33.0,12.0,0.0,0.0,1947.0,,,,,
2015,1,2015-01-02,EV,GSP,"Greer, SC",ATL,"Atlanta, GA",-5.0,10.0,0.0,0.0,153.0,,,,,
2015,1,2015-01-03,WN,ATL,"Atlanta, GA",DEN,"Denver, CO",-6.0,-17.0,0.0,0.0,1199.0,,,,,
2015,1,2015-01-22,DL,ATL,"Atlanta, GA",CHO,"Charlottesville, VA",-5.0,-17.0,0.0,0.0,457.0,,,,,
2015,1,2015-01-22,WN,ATL,"Atlanta, GA",LGA,"New York, NY",23.0,28.0,0.0,0.0,762.0,23.0,0.0,5.0,0.0,0.0
2015,1,2015-01-25,DL,ATL,"Atlanta, GA",CLT,"Charlotte, NC",-7.0,-4.0,0.0,0.0,226.0,,,,,
2015,1,2015-01-06,DL,IND,"Indianapolis, IN",ATL,"Atlanta, GA",-3.0,-20.0,0.0,0.0,432.0,,,,,
2015,1,2015-01-04,WN,MDW,"Chicago, IL",ATL,"Atlanta, GA",0.0,50.0,0.0,0.0,591.0,0.0,0.0,50.0,0.0,0.0
2015,1,2015-01-30,DL,SMF,"Sacramento, CA",ATL,"Atlanta, GA",-8.0,-13.0,0.0,0.0,2092.0,,,,,
2015,1,2015-01-24,DL,BUF,"Buffalo, NY",ATL,"Atlanta, GA",-3.0,-21.0,0.0,0.0,712.0,,,,,
2015,1,2015-01-17,DL,DFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA",-5.0,-15.0,0.0,0.0,731.0,,,,,
2015,1,2015-01-04,EV,MSN,"Madison, WI",ATL,"Atlanta, GA",2.0,26.0,0.0,0.0,707.0,2.0,0.0,24.0,0.0,0.0
2015,1,2015-01-09,DL,LAX,"Los Angeles, CA",ATL,"Atlanta, GA",-2.0,-10.0,0.0,0.0,1947.0,,,,,
2015,1,2015-01-28,WN,RIC,"Richmond, VA",ATL,"Atlanta, GA",-4.0,-19.0,0.0,0.0,481.0,,,,,
2015,1,2015-01-16,DL,LAX,"Los Angeles, CA",ATL,"Atlanta, GA",5.0,-12.0,0.0,0.0,1947.0,,,,,
2015,1,2015-01-08,DL,DAY,"Dayton, OH",ATL,"Atlanta, GA",-3.0,-21.0,0.0,0.0,432.0,,,,,
2015,1,2015-01-08,EV,MGM,"Montgomery, AL",ATL,"Atlanta, GA",-2.0,16.0,0.0,0.0,147.0,0.0,0.0,16.0,0.0,0.0
